Sys_time,laccx,y,z,lacc_accu,grax,y,z,gra_accu,gyrx,y,z,gyr_accu,accx,y,z,acc_accu,magx,y,z,mag_accu,ori,rv_x,rv_y,rv_z,rv_s,rv_head_acc,rv_accu,gamerv_x,gamerv_y,gamerv_z,gamerv_s,gamerv_accu,lon,lat,speed,bearing,gps_time,step
1649404077720,0.0511,0.0938,0.0786,3.00,-0.4502,1.4204,9.6928,3.00,0.1907,0.3143,0.0605,3.00,-0.9104,1.4065,9.3753,3.00,32.7570,-5.5388,-47.5678,3.00,274.2248,0.0008,0.0734,0.9569,0.2811,0.00,3.00,0.0390,0.0655,0.6627,0.7450,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077740,-0.4198,-0.0540,-0.2839,3.00,-0.4918,1.4644,9.6842,3.00,0.2109,0.2288,0.2089,3.00,-0.8517,1.5717,9.2604,3.00,32.7570,-5.5388,-47.5678,3.00,275.9236,-0.0017,0.0762,0.9570,0.2801,0.00,3.00,0.0392,0.0686,0.6632,0.7443,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077759,-0.3579,0.0620,-0.3892,3.00,-0.4952,1.5139,9.6764,3.00,0.2298,0.0565,0.3183,3.00,-0.7655,1.6052,10.5436,3.00,32.8302,-5.7828,-47.4580,3.00,273.4087,-0.0033,0.0789,0.9574,0.2778,0.00,3.00,0.0408,0.0705,0.6648,0.7425,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077778,-0.3024,0.0088,0.9018,3.00,-0.4642,1.6001,9.6641,3.00,0.4155,-0.0925,0.4343,3.00,-0.3118,1.9213,11.1242,3.00,32.8790,-5.9658,-47.3360,3.00,274.2211,-0.0030,0.0814,0.9581,0.2746,0.00,3.00,0.0449,0.0725,0.6672,0.7400,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077798,0.0979,0.2114,1.4918,3.00,-0.4104,1.7125,9.6472,3.00,0.5475,-0.1915,0.4423,3.00,0.2975,2.4073,10.9338,3.00,32.9156,-6.2586,-47.2262,3.00,276.4125,-0.0006,0.0853,0.9590,0.2704,0.00,3.00,0.0507,0.0745,0.6701,0.7367,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077817,0.6662,0.6018,1.3102,3.00,-0.3690,1.8070,9.6317,3.00,0.4534,-0.1261,0.3519,3.00,0.5297,2.7676,10.5520,3.00,32.9278,-6.6734,-47.1652,3.00,278.1729,0.0032,0.0901,0.9597,0.2661,0.00,3.00,0.0554,0.0765,0.6729,0.7336,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077837,0.9077,0.9280,0.9298,3.00,-0.3782,1.8401,9.6250,3.00,0.1407,0.1097,0.2083,3.00,0.4938,2.7460,10.2384,3.00,32.9278,-7.0638,-47.0920,3.00,277.9955,0.0061,0.0943,0.9604,0.2620,0.00,3.00,0.0561,0.0782,0.6751,0.7314,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077856,0.9045,0.9483,0.6059,3.00,-0.4107,1.7976,9.6317,3.00,-0.2369,0.1964,0.0428,3.00,-0.0676,2.2720,11.2367,3.00,32.9278,-7.4908,-47.0310,3.00,273.5366,0.0058,0.0960,0.9610,0.2591,0.00,3.00,0.0532,0.0780,0.6767,0.7301,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077876,0.3799,0.5386,1.5857,3.00,-0.4471,1.7318,9.6422,3.00,-0.3370,0.1891,-0.0348,3.00,-1.2252,1.3072,12.5894,3.00,32.9278,-7.8324,-46.9334,3.00,264.6142,0.0035,0.0944,0.9616,0.2578,0.00,3.00,0.0494,0.0771,0.6774,0.7299,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077895,-0.7309,-0.3974,2.9210,3.00,-0.4931,1.7006,9.6455,3.00,-0.1391,0.2318,0.0849,3.00,-2.1026,0.5064,13.0658,3.00,32.9400,-8.0886,-46.8968,3.00,256.2983,0.0008,0.0916,0.9619,0.2576,0.00,3.00,0.0467,0.0777,0.6774,0.7300,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077915,-1.5564,-1.2470,3.3926,3.00,-0.5441,1.7463,9.6346,3.00,0.2585,0.2831,0.3396,3.00,-2.1445,0.5231,12.0806,3.00,32.9522,-8.3082,-46.7870,3.00,255.9055,-0.0020,0.0906,0.9622,0.2566,0.00,3.00,0.0465,0.0813,0.6781,0.7290,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077934,-1.5894,-1.3412,2.4174,3.00,-0.5522,1.8547,9.6138,3.00,0.5652,0.0938,0.4783,3.00,-1.3269,1.2689,9.7595,3.00,33.0254,-8.5888,-46.7382,3.00,265.6021,-0.0042,0.0936,0.9628,0.2536,0.00,3.00,0.0500,0.0856,0.6805,0.7260,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077953,-0.8176,-0.6906,0.1126,3.00,-0.5068,1.9494,9.5976,3.00,0.4772,-0.1805,0.3561,3.00,-0.8230,1.8291,7.9460,3.00,33.0620,-8.8816,-46.6650,3.00,275.0117,-0.0036,0.0991,0.9633,0.2494,0.00,3.00,0.0547,0.0876,0.6839,0.7222,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077973,-0.8176,-0.6906,0.1126,3.00,-0.5068,1.9494,9.5976,3.00,0.4772,-0.1805,0.3561,3.00,-0.8230,1.8291,7.9460,3.00,33.1352,-9.0890,-46.4698,3.00,274.5028,-0.0036,0.0991,0.9633,0.2494,0.00,3.00,0.0547,0.0876,0.6839,0.7222,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404077993,-0.3837,-0.1333,-1.6952,3.00,-0.3718,1.8702,9.6195,3.00,-0.4207,-0.3546,-0.0611,3.00,-0.5584,0.8176,9.7236,3.00,33.1230,-9.2598,-46.4088,3.00,260.3090,0.0030,0.1026,0.9639,0.2455,0.00,3.00,0.0561,0.0799,0.6873,0.7198,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078012,-0.3469,-0.3290,-1.5561,3.00,-0.3718,1.8702,9.6195,3.00,-0.4207,-0.3546,-0.0611,3.00,-0.5584,0.8176,9.7236,3.00,33.0742,-9.3208,-46.4210,3.00,260.1835,0.0030,0.1026,0.9639,0.2455,0.00,3.00,0.0561,0.0799,0.6873,0.7198,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078032,-0.2363,-0.9390,0.0468,3.00,-0.3210,1.7506,9.6438,3.00,-0.5747,-0.2966,-0.1802,3.00,-0.7260,0.1424,11.6162,3.00,32.9278,-9.3818,-46.4576,3.00,253.6544,0.0053,0.0975,0.9642,0.2464,0.00,3.00,0.0536,0.0737,0.6870,0.7209,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078051,-0.3954,-1.5255,1.9156,3.00,-0.3292,1.6608,9.6594,3.00,-0.4024,0.0082,-0.1374,3.00,-1.1498,-0.1508,12.0291,3.00,32.8668,-9.4550,-46.4820,3.00,250.4083,0.0065,0.0909,0.9643,0.2486,0.00,3.00,0.0501,0.0707,0.6856,0.7228,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078071,-0.7595,-1.7795,2.3138,3.00,-0.3882,1.6201,9.6641,3.00,-0.1526,0.2825,0.0147,3.00,-1.1486,0.2825,10.1725,3.00,32.8668,-9.4428,-46.5674,3.00,253.6258,0.0050,0.0865,0.9643,0.2502,0.00,3.00,0.0466,0.0714,0.6846,0.7239,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078090,-0.7205,-1.3353,0.4557,3.00,-0.4258,1.6091,9.6644,3.00,-0.0231,0.1805,0.0550,3.00,-0.4758,0.8439,8.6463,3.00,32.7936,-9.3818,-46.6284,3.00,261.2476,0.0016,0.0852,0.9645,0.2500,0.00,3.00,0.0448,0.0724,0.6850,0.7236,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078110,-0.0606,-0.7680,-1.0661,3.00,-0.4132,1.6042,9.6657,3.00,-0.0090,-0.0699,-0.0238,3.00,-0.5668,0.9397,7.7856,3.00,32.6716,-9.1988,-46.8114,3.00,263.6083,-0.0005,0.0852,0.9646,0.2496,0.00,3.00,0.0450,0.0718,0.6856,0.7230,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078129,-0.1814,-0.6478,-1.9219,3.00,-0.3839,1.5815,9.6707,3.00,-0.1061,-0.1549,-0.0049,3.00,-0.9642,0.7565,7.7138,3.00,32.5862,-8.9670,-47.0188,3.00,261.3871,0.0001,0.0848,0.9645,0.2500,0.00,3.00,0.0452,0.0699,0.6855,0.7233,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078148,-0.5986,-0.7994,-1.9891,3.00,-0.3646,1.5517,9.6762,3.00,-0.1422,-0.0956,0.1142,3.00,-0.6853,1.0390,8.2501,3.00,32.6106,-8.7718,-47.1286,3.00,264.9674,0.0013,0.0833,0.9646,0.2503,0.00,3.00,0.0448,0.0681,0.6855,0.7235,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078168,-0.3164,-0.5110,-1.4460,3.00,-0.3682,1.5470,9.6769,3.00,-0.0231,0.0357,0.1710,3.00,0.0449,1.6148,8.2967,3.00,32.6716,-8.6742,-47.1164,3.00,270.7883,0.0018,0.0815,0.9650,0.2493,0.00,3.00,0.0444,0.0681,0.6863,0.7228,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078187,0.4192,0.0473,-1.3893,3.00,-0.3738,1.5656,9.6737,3.00,0.0826,0.0541,0.1020,3.00,0.1454,2.1367,7.4851,3.00,32.7326,-8.6620,-47.1164,3.00,277.4928,0.0014,0.0813,0.9654,0.2477,0.00,3.00,0.0448,0.0691,0.6875,0.7215,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078206,0.4974,0.5578,-2.1892,3.00,-0.3518,1.5786,9.6724,3.00,0.0429,-0.1005,-0.0031,3.00,-0.2975,2.2265,7.2338,3.00,32.7082,-8.6620,-47.1652,3.00,280.9862,0.0013,0.0823,0.9657,0.2465,0.00,3.00,0.0460,0.0688,0.6883,0.7207,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078226,0.0100,0.6491,-2.4307,3.00,-0.3078,1.5789,9.6738,3.00,-0.0224,-0.2306,-0.0464,3.00,-0.7966,1.8686,8.0119,3.00,32.5618,-8.7108,-47.2506,3.00,275.9155,0.0025,0.0827,0.9656,0.2463,0.00,3.00,0.0475,0.0672,0.6883,0.7207,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078245,-0.5488,0.2845,-1.6452,3.00,-0.2483,1.5869,9.6742,3.00,0.0264,-0.3131,0.0061,3.00,-0.8732,1.6268,8.9779,3.00,32.4154,-8.7108,-47.3604,3.00,270.7261,0.0047,0.0822,0.9656,0.2468,0.00,3.00,0.0500,0.0652,0.6879,0.7211,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078265,-0.6823,0.0151,-0.6727,3.00,-0.1913,1.6151,9.6709,3.00,0.1370,-0.2929,0.0684,3.00,-0.5201,1.7716,9.1263,3.00,32.3300,-8.7840,-47.3604,3.00,271.4002,0.0078,0.0818,0.9655,0.2469,0.00,3.00,0.0530,0.0641,0.6877,0.7212,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078284,-0.3723,0.1343,-0.5182,3.00,-0.1482,1.6412,9.6672,3.00,0.1248,-0.2141,0.0751,3.00,-0.2819,2.0865,9.1467,3.00,32.1714,-8.7962,-47.3970,3.00,274.0539,0.0109,0.0825,0.9656,0.2464,0.00,3.00,0.0555,0.0635,0.6879,0.7209,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078303,-0.1778,0.4282,-0.4927,3.00,-0.1044,1.6626,9.6641,3.00,0.0942,-0.2172,0.0470,3.00,-0.1885,2.1224,9.4998,3.00,31.9762,-8.8816,-47.4092,3.00,273.3261,0.0134,0.0833,0.9657,0.2456,0.00,3.00,0.0578,0.0626,0.6883,0.7204,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078323,-0.1495,0.4538,-0.1380,3.00,-0.0391,1.6729,9.6628,3.00,0.0405,-0.3351,-0.0159,3.00,-0.0006,2.0266,9.7990,3.00,31.7078,-8.9426,-47.5434,3.00,271.5756,0.0157,0.0838,0.9658,0.2450,0.00,3.00,0.0605,0.0606,0.6885,0.7202,3.00,116.332137,39.950711,0.9600,256.8000,1649404077000,0.0
1649404078343,-0.0306,0.3690,0.1582,3.00,0.0301,1.6618,9.6648,3.00,-0.0646,-0.3638,-0.0837,3.00,-0.0078,1.6687,10.9410,3.00,31.4760,-8.9914,-47.6654,3.00,266.9077,0.0157,0.0838,0.9658,0.2450,0.00,3.00,0.0626,0.0576,0.6882,0.7205,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078363,-0.0946,0.0141,1.2935,3.00,0.0869,1.6576,9.6652,3.00,-0.0163,-0.3033,-0.0849,3.00,-0.0880,1.1899,11.7407,3.00,31.2320,-9.0646,-47.7874,3.00,262.2954,0.0225,0.0820,0.9656,0.2456,0.00,3.00,0.0645,0.0553,0.6873,0.7214,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078382,-0.0946,0.0141,1.2935,3.00,0.0869,1.6576,9.6652,3.00,0.0612,-0.1805,-0.0434,3.00,-0.0880,1.1899,11.7407,3.00,30.9636,-9.1744,-47.8972,3.00,262.0478,0.0225,0.0820,0.9656,0.2456,0.00,3.00,0.0645,0.0553,0.6873,0.7214,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078401,-0.2080,-0.4746,2.0851,3.00,0.1201,1.6658,9.6634,3.00,0.0612,-0.1805,-0.0434,3.00,-0.0281,1.3838,10.9865,3.00,30.7440,-9.2110,-48.0314,3.00,264.1697,0.0253,0.0811,0.9655,0.2462,0.00,3.00,0.0660,0.0543,0.6864,0.7222,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078421,-0.1573,-0.2654,1.3221,3.00,0.1292,1.6495,9.6661,3.00,-0.0707,-0.0589,-0.0513,3.00,0.0988,1.7022,9.6614,3.00,30.7440,-9.2110,-48.0314,3.00,268.5464,0.0270,0.0811,0.9654,0.2463,0.00,3.00,0.0658,0.0533,0.6859,0.7227,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078440,-0.0526,0.1323,-0.0159,3.00,0.1514,1.5702,9.6789,3.00,-0.4042,-0.1384,-0.1521,3.00,0.3968,1.7297,8.9695,3.00,30.3292,-8.9670,-48.3730,3.00,270.1476,0.0273,0.0802,0.9655,0.2462,0.00,3.00,0.0636,0.0496,0.6858,0.7233,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078460,0.1813,0.3126,-0.7268,3.00,0.2157,1.4179,9.7012,3.00,-0.7811,-0.3662,-0.3152,3.00,0.4567,1.0750,10.5280,3.00,30.3292,-8.9670,-48.3730,3.00,262.7007,0.0274,0.0759,0.9656,0.2472,0.00,3.00,0.0602,0.0418,0.6851,0.7247,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078479,0.1592,-0.1670,0.8060,3.00,0.2975,1.2421,9.7231,3.00,-0.8838,-0.4591,-0.3824,3.00,-0.0545,-0.0323,12.9102,3.00,30.1096,-8.6742,-48.5804,3.00,253.6092,0.0288,0.0674,0.9655,0.2500,0.00,3.00,0.0567,0.0324,0.6829,0.7275,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078498,-0.3836,-1.1516,3.1591,3.00,0.3287,1.1176,9.7372,3.00,-0.5906,-0.1897,-0.1784,3.00,-0.6674,-0.7757,14.3454,3.00,29.9022,-8.2838,-48.8000,3.00,248.3150,0.0308,0.0575,0.9651,0.2536,0.00,3.00,0.0532,0.0266,0.6799,0.7309,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078518,-0.9530,-1.8813,4.5697,3.00,0.2847,1.1017,9.7404,3.00,-0.0157,0.2104,0.1552,3.00,-0.1287,-0.2813,12.6684,3.00,29.7436,-7.9056,-48.9098,3.00,252.9018,0.0308,0.0509,0.9650,0.2552,0.00,3.00,0.0512,0.0276,0.6782,0.7326,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078537,-0.3992,-1.4528,2.8863,3.00,0.2691,1.1656,9.7334,3.00,0.3722,0.0993,0.2883,3.00,0.4088,0.5710,9.8362,3.00,29.6338,-7.5762,-49.0562,3.00,261.3809,0.0283,0.0507,0.9656,0.2535,0.00,3.00,0.0530,0.0304,0.6793,0.7313,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078556,0.0603,-0.6758,0.0660,3.00,0.3467,1.2406,9.7217,3.00,0.3978,-0.3619,0.1998,3.00,1.3736,1.1875,8.8761,3.00,29.4996,-7.2712,-49.1904,3.00,267.7698,0.0282,0.0542,0.9663,0.2501,0.00,3.00,0.0584,0.0304,0.6816,0.7288,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078575,0.8945,-0.1148,-0.8770,3.00,0.4769,1.2964,9.7089,3.00,0.2775,-0.6338,-0.0397,3.00,1.9757,1.0031,9.4459,3.00,29.2434,-7.0638,-49.3734,3.00,266.0884,0.0329,0.0570,0.9666,0.2477,0.00,3.00,0.0650,0.0276,0.6829,0.7271,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078594,1.4065,-0.3151,-0.2989,3.00,0.5667,1.3124,9.7019,3.00,0.0747,-0.4462,-0.2340,3.00,1.9937,0.8020,9.5141,3.00,28.9994,-6.9418,-49.5686,3.00,264.9329,0.0401,0.0581,0.9662,0.2478,0.00,3.00,0.0688,0.0248,0.6821,0.7276,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078614,1.4300,-0.4656,-0.2367,3.00,0.5613,1.2622,9.7089,3.00,-0.2619,0.0156,-0.3604,3.00,1.5472,0.6931,9.3897,3.00,28.7554,-6.8686,-49.6906,3.00,264.3152,0.0448,0.0577,0.9656,0.2495,0.00,3.00,0.0668,0.0230,0.6801,0.7297,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078633,1.0449,-0.4838,-0.3740,3.00,0.5002,1.1721,9.7235,3.00,-0.4629,0.2801,-0.4160,3.00,0.7763,0.5171,10.2839,3.00,28.6090,-6.7832,-49.8004,3.00,262.2448,0.0440,0.0552,0.9652,0.2518,0.00,3.00,0.0613,0.0219,0.6776,0.7326,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078652,0.3424,-0.5959,0.5072,3.00,0.4320,1.1082,9.7343,3.00,-0.3212,0.3057,-0.3684,3.00,-0.1957,0.3699,10.5197,3.00,28.5480,-6.7710,-49.7028,3.00,259.7340,0.0400,0.0514,0.9648,0.2547,0.00,3.00,0.0566,0.0220,0.6746,0.7356,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078671,-0.5837,-0.7342,0.7369,3.00,0.3862,1.0990,9.7372,3.00,-0.0347,0.1903,-0.2089,3.00,-0.6757,0.4692,9.8182,3.00,28.4992,-6.7466,-49.7394,3.00,260.2861,0.0359,0.0490,0.9643,0.2578,0.00,3.00,0.0548,0.0232,0.6720,0.7382,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078691,-1.0428,-0.6643,0.0384,3.00,0.3654,1.1283,9.7347,3.00,0.1608,0.0712,-0.0574,3.00,-0.6757,0.4692,9.8182,3.00,28.4016,-6.5880,-49.7882,3.00,260.6063,0.0359,0.0490,0.9643,0.2578,0.00,3.00,0.0552,0.0249,0.6704,0.7395,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078710,-1.0428,-0.6643,0.0384,3.00,0.3654,1.1283,9.7347,3.00,0.1608,0.0712,-0.0574,3.00,-0.1023,0.9062,8.9312,3.00,28.4138,-6.4050,-49.8370,3.00,267.3073,0.0336,0.0491,0.9639,0.2596,0.00,3.00,0.0552,0.0249,0.6704,0.7395,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078729,-0.4497,-0.2624,-0.8408,3.00,0.3459,1.1637,9.7312,3.00,0.1804,0.0852,-0.0147,3.00,0.3202,1.2808,8.3171,3.00,28.5358,-6.2220,-49.8004,3.00,272.3565,0.0330,0.0508,0.9638,0.2597,0.00,3.00,0.0559,0.0268,0.6700,0.7398,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078749,0.0071,0.0863,-1.4457,3.00,0.3121,1.1904,9.7291,3.00,0.1272,0.1713,0.0061,3.00,0.3394,1.3874,8.5026,3.00,28.7188,-6.0878,-49.6784,3.00,273.3486,0.0325,0.0528,0.9639,0.2590,0.00,3.00,0.0558,0.0290,0.6699,0.7398,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078768,0.0848,0.1568,-1.2512,3.00,0.2539,1.2271,9.7263,3.00,0.1773,0.3015,0.0605,3.00,0.4112,1.5430,8.5445,3.00,28.9628,-5.9902,-49.5198,3.00,274.8159,0.0311,0.0546,0.9641,0.2581,0.00,3.00,0.0552,0.0325,0.6699,0.7397,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078787,0.2220,0.2557,-1.1976,3.00,0.1888,1.2844,9.7203,3.00,0.2787,0.3442,0.0965,3.00,0.6099,1.7752,8.0226,3.00,29.1946,-6.0878,-49.3368,3.00,277.2477,0.0286,0.0573,0.9645,0.2564,0.00,3.00,0.0551,0.0369,0.6704,0.7391,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078806,0.4613,0.4215,-1.7030,3.00,0.1484,1.3518,9.7119,3.00,0.3227,0.2245,0.0757,3.00,0.8026,2.0984,7.4911,3.00,29.4020,-6.2342,-49.2880,3.00,280.3584,0.0261,0.0610,0.9648,0.2543,0.00,3.00,0.0562,0.0409,0.6712,0.7380,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078826,0.6688,0.6952,-2.2171,3.00,0.1338,1.4028,9.7049,3.00,0.2304,0.0925,0.0122,3.00,0.5584,2.1547,7.6001,3.00,29.5484,-6.3806,-49.2636,3.00,281.3479,0.0248,0.0649,0.9651,0.2525,0.00,3.00,0.0576,0.0433,0.6719,0.7371,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078845,0.4510,0.7277,-2.0951,3.00,0.1075,1.4279,9.7015,3.00,0.1009,0.1487,0.0342,3.00,-0.0174,1.9093,8.6080,3.00,29.7924,-6.6124,-49.0928,3.00,278.0284,0.0247,0.0677,0.9652,0.2514,0.00,3.00,0.0576,0.0451,0.6720,0.7370,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078864,-0.0850,0.4545,-1.0783,3.00,0.0677,1.4565,9.6976,3.00,0.1297,0.2196,0.1503,3.00,-0.0868,2.0051,9.3609,3.00,29.9388,-6.8198,-48.9220,3.00,277.0286,0.0236,0.0693,0.9654,0.2501,0.00,3.00,0.0573,0.0476,0.6722,0.7366,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078884,-0.1125,0.4941,-0.3157,3.00,0.0258,1.5129,9.6892,3.00,0.2708,0.2459,0.2498,3.00,0.1981,2.3283,9.4603,3.00,30.1706,-7.0882,-48.7146,3.00,278.3966,0.0219,0.0713,0.9659,0.2478,0.00,3.00,0.0580,0.0513,0.6733,0.7353,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078903,0.1891,0.7398,-0.2036,3.00,0.0091,1.5906,9.6768,3.00,0.3716,0.1329,0.2755,3.00,0.3896,2.6646,9.3609,3.00,30.3292,-7.3444,-48.5682,3.00,280.2853,0.0203,0.0747,0.9665,0.2446,0.00,3.00,0.0602,0.0548,0.6752,0.7331,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078922,0.3639,0.9971,-0.2890,3.00,0.0257,1.6699,9.6634,3.00,0.3734,-0.0339,0.2431,3.00,0.3035,2.6574,9.8864,3.00,30.4390,-7.7226,-48.4950,3.00,278.6883,0.0201,0.0788,0.9671,0.2411,0.00,3.00,0.0636,0.0571,0.6772,0.7308,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078944,0.2565,0.9191,0.2470,3.00,0.0470,1.7405,9.6509,3.00,0.3349,-0.0644,0.2053,3.00,0.4232,2.4994,10.8788,3.00,30.4512,-8.0520,-48.4340,3.00,274.8061,0.0217,0.0827,0.9675,0.2379,0.00,3.00,0.0668,0.0590,0.6788,0.7289,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078963,0.3919,0.6916,1.2452,3.00,0.0313,1.8087,9.6384,3.00,0.3337,0.1176,0.1552,3.00,0.3202,2.1056,11.5252,3.00,30.5244,-8.3448,-48.3242,3.00,270.5701,0.0234,0.0860,0.9678,0.2353,0.00,3.00,0.0687,0.0621,0.6800,0.7273,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404078982,0.3798,0.2433,1.8924,3.00,-0.0596,1.8614,9.6282,3.00,0.2689,0.5018,0.1723,3.00,0.1035,2.0613,11.0188,3.00,30.6098,-8.7108,-48.1534,3.00,270.4402,0.0232,0.0897,0.9681,0.2329,0.00,3.00,0.0675,0.0674,0.6808,0.7262,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404079001,0.2744,0.1826,1.3834,3.00,-0.1707,1.8765,9.6239,3.00,0.0771,0.5886,0.1008,3.00,0.4208,2.0302,9.5381,3.00,30.7928,-9.0646,-47.9338,3.00,271.4142,0.0191,0.0935,0.9685,0.2300,0.00,3.00,0.0640,0.0723,0.6823,0.7247,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404079021,0.6596,0.2219,-0.1089,3.00,-0.2386,1.8062,9.6359,3.00,-0.3584,0.3369,-0.1191,3.00,0.0449,1.6795,9.8062,3.00,30.7928,-9.0646,-47.9338,3.00,268.3987,0.0191,0.0935,0.9685,0.2300,0.00,3.00,0.0640,0.0723,0.6823,0.7247,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404079040,0.6596,0.2219,-0.1089,3.00,-0.2386,1.8062,9.6359,3.00,-0.3584,0.3369,-0.1191,3.00,0.0449,1.6795,9.8062,3.00,30.9880,-9.3086,-47.7874,3.00,267.9220,0.0135,0.0956,0.9689,0.2279,0.00,3.00,0.0588,0.0724,0.6838,0.7236,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404079060,0.3414,-0.0034,0.1375,3.00,-0.2962,1.6808,9.6570,3.00,-0.6260,0.2618,-0.2083,3.00,-1.2276,0.7733,12.4038,3.00,31.1954,-9.4184,-47.6410,3.00,256.6071,0.0093,0.0928,0.9691,0.2283,0.00,3.00,0.0522,0.0701,0.6836,0.7246,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
1649404079079,-0.8437,-0.8469,2.7144,3.00,-0.3830,1.6161,9.6650,3.00,-0.2949,0.4236,0.0336,3.00,-1.8524,0.3819,13.6368,3.00,31.4516,-9.5160,-47.4824,3.00,251.9157,0.0051,0.0872,0.9693,0.2299,0.00,3.00,0.0468,0.0709,0.6824,0.7260,3.00,116.332119,39.950714,1.2800,260.3000,1649404078000,0.0
